Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
0.6579,0.5808,0.0,0.0,0.8923318333333333,0.8497870000000001,0.37500099999999986,0.0
7.9192,8.0686,1.4286,0.0,7.177539816666671,7.171675133333337,1.3177848761904745,0.0
6.141,1.281,1.0714000000000001,5.4545,5.786017000000007,1.1776179999999994,0.6178499999999991,2.9045660000000004
5.4774,0.8402,0.3571,1.8182,5.436564816666667,1.0284503999999997,0.469603999999999,2.8818229999999967
0.7914,0.4624,0.3571,0.0,1.0091887690476193,0.42281399999999986,0.3710903333333327,0.0
0.7274,0.5282,0.3571,0.0,0.9019837357142861,0.4612659999999997,0.3321089999999996,0.0
1.2575,0.4511,0.3571,0.0,1.2006564166666667,0.4798429999999996,0.3642459999999994,0.0
1.3609,0.7632,0.3571,0.0,2.026486050000001,1.5864601333333332,0.6844876666666657,0.0
13.4004,7.5893,22.8571,0.0,2.026486050000001,1.5864601333333332,0.6844876666666657,0.0
7.295100000000001,5.0357,11.428600000000001,0.0,1.5565443119047615,0.8374360999999988,0.6867464999999988,0.0
6.1128,1.1438,0.3571,0.9091,6.130343000000001,1.2266959999999993,0.42853299999999916,1.0863629999999986
0.7143,0.5573,0.3571,0.0,2.8512935071428576,1.8238940000000003,1.099979999999999,0.0
1.2481,1.3553,6.0714,0.0,2.760168404761907,1.5941709999999996,8.117873000000001,0.0
3.7368,1.2867,6.785700000000001,0.0,2.0338644380952395,1.3101889999999996,6.703569000000009,0.0
0.8008,0.7453,6.0714,0.0,0.7988819999999998,0.7454689999999993,6.00711400000001,0.0
1.8402000000000003,0.6833,0.7143,0.0,1.8576689999999982,0.7027483333333336,0.839298999999999,0.0
7.295100000000001,5.0357,11.428600000000001,0.0,7.158707999999995,4.939535999999996,11.207170999999999,0.0
13.4004,7.5893,22.8571,0.0,13.305249,7.5397229999999995,22.642815,0.0
2.1335,1.8008,6.428599999999999,0.0,2.133500000000003,1.811080999999999,6.428600000000008,0.0
6.1767,2.3863000000000003,13.2142,0.0,6.176348495729274,2.3863000000000048,13.214200000000035,0.0
1.8402000000000003,0.6833,0.7143,0.0,1.8576689999999982,0.7027483333333336,0.839298999999999,0.0
4.9154,3.6842000000000006,2.1429,0.0,4.953783999999988,3.6866260000000075,2.2536130000000036,0.0
4.9154,3.6842000000000006,2.1429,0.0,4.953783999999988,3.6866260000000075,2.2536130000000036,0.0
6.1767,2.3863000000000003,13.2142,0.0,6.176348495729274,2.3863000000000048,13.214200000000035,0.0
13.4004,7.5893,22.8571,0.0,4.7494199999999935,3.804243999999995,4.653584000000001,0.0
7.295100000000001,5.0357,11.428600000000001,0.0,3.520439333333331,2.2978030000000005,8.692884,0.0
1.8402000000000003,0.6833,0.7143,0.0,1.8576689999999982,0.7027483333333336,0.839298999999999,0.0
7.295100000000001,5.0357,11.428600000000001,0.0,7.158707999999995,4.939535999999996,11.207170999999999,0.0
1.8402000000000003,0.6833,0.7143,0.0,1.8576689999999982,0.7027483333333336,0.839298999999999,0.0
