Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
13.4004,7.5893,22.8571,0.0,13.800792482371829,7.977960754536638,21.012590109367117,0.9357743967719793
0.9305,0.516,0.3571,0.0,3.4799923240059707,1.4238961249808164,1.1491626666059522,1.3836133026664603
1.5395,1.3092,0.7143,0.0,1.8778235439384903,1.1223095942313497,2.060974340320546,-0.5727514435328591
3.6071,3.0648000000000004,1.4286,0.0,3.7320015738548893,2.6781359896382626,2.3022599763457428,1.153430473429069
4.9154,3.6842000000000006,2.1429,0.0,4.8787004460337755,3.439909653114159,3.6821062615597895,1.5437334396573925
2.1335,1.8008,6.428599999999999,0.0,3.043599113822671,2.1025939450242186,6.90415513132376,-0.17159072314649346
6.4041,4.7472,2.8571,0.0,3.8958732609640574,2.8008158451909875,2.5740017130970663,1.2029012970902102
1.1598,0.891,0.3571,0.0,2.2351298315417454,0.9141271176624449,0.8086367422107918,0.30330864921658884
7.295100000000001,5.0357,11.428600000000001,0.0,5.177881936734643,3.620483994580761,9.216416116450363,-0.10910651578088376
0.5752,0.328,0.3571,0.0,0.6248585449617106,0.18827584710528142,1.1289721000732087,-0.09895517508224372
1.2951,0.9953000000000001,0.3571,0.0,3.084860001094252,1.4346023042583325,1.2916769268790997,1.2281748846748075
5.0602,4.1184,0.7143,0.0,5.577451178082843,4.812595004881946,2.6141378816825718,0.2793502047949324
3.8853,2.6316000000000006,5.714300000000001,0.0,1.6822783008909032,0.5172454042526248,0.44019501512207854,0.25940931111748483
0.7914,0.4624,0.3571,0.0,0.9396679509026993,0.4579470215059522,1.3263808830572048,-0.06508177383960326
3.7368,1.2867,6.785700000000001,0.0,2.783578827460085,1.6284031319754277,6.305998665359335,0.539124518983781
