Actual_Total LUTs,Pred_Total LUTs
11.6015,11.610848
7.295100000000001,7.299439
1.8402000000000003,1.84224
0.7086,0.97837156
2.7932,3.6755385
6.1429,6.114477
6.1767,6.17548
6.1748,6.17548
1.4737,1.4357216
1.8402000000000003,1.84224
1.2481,2.2406912
0.8008,0.7994265
6.1767,6.17548
6.1767,6.17548
