Actual_Total LUTs,Actual_Logic LUTs,Actual_LUTRAMs,Actual_FFs,Actual_RAMB36,Actual_RAMB18,Actual_DSP Blocks,Pred_Total LUTs,Pred_Logic LUTs,Pred_LUTRAMs,Pred_FFs,Pred_RAMB36,Pred_RAMB18,Pred_DSP Blocks
0.5207,0.5207,0.0,0.3139,0.0,0.3571,0.0,1.0543047,1.0577973,6.9833927e-06,0.7979204,1.9034187,0.47606543,0.0003053072
51.2801,51.2801,0.0,4.9756,6.4286,0.0,45.4545,6.721115,6.860616,6.9833927e-06,3.4777024,1.2938232,0.33938769,3.6331973
1.0301,1.0301,0.0,0.4032,2.8571,0.3571,0.0,0.6519535,0.66668206,6.9833927e-06,0.44971955,2.8565018,0.35702938,0.0003053072
2.1335,2.1335,0.0,1.8008,5.714300000000001,0.7143,0.0,2.1379325,2.1468124,6.9833927e-06,1.8113784,5.751958,0.71279263,0.0003053072
1.8401999999999998,1.8401999999999998,0.0,0.6833,0.7143,0.0,0.0,1.8413037,1.8413842,6.9833927e-06,0.6796016,0.71248513,6.1945095e-05,0.0003053072
0.9756,0.9756,0.0,0.9126,1.4286,0.0,0.0,13.181375,13.130769,6.9833927e-06,6.008877,4.3655186,0.0038157105,0.0003053072
8.7538,8.7538,0.0,4.1184,2.8571,0.0,0.0,6.570781,6.602395,6.9833927e-06,3.3858948,2.1782389,0.013285839,0.0003053072
0.5132,0.48869999999999997,0.0747,0.2904,0.0,0.0,0.0,0.48814777,0.37143275,7.1542495e-06,0.19641225,-0.19056018,0.34817693,0.0003053072
1.2444,1.2444,0.0,0.4474,0.0,0.3571,0.0,1.2129143,1.2411556,6.9833927e-06,0.43838382,0.0043714456,0.35452598,0.0003053072
5.577099999999999,5.577099999999999,0.0,0.8111,0.0,0.3571,0.4545,6.219186,6.136318,6.9833927e-06,1.3455683,0.33055574,0.10593009,0.45587796
0.5752,0.5752,0.0,0.328,0.0,0.3571,0.0,0.67656845,0.551656,6.9833927e-06,0.284164,-0.06952681,0.36217397,0.0003053072
5.4774,5.4774,0.0,0.8402,0.0,0.3571,1.8182,5.6285806,5.5336714,7.1542495e-06,1.021613,0.411103,0.38639125,6.2688894
3.8853000000000004,3.8853000000000004,0.0,2.6316000000000006,5.714300000000001,0.0,0.0,3.8953419,3.8881733,6.9833927e-06,2.634108,5.728108,8.229937e-05,0.0003053072
0.7274,0.7274,0.0,0.5282,0.0,0.3571,0.0,0.614907,0.572153,6.9833927e-06,0.26225728,0.114774585,0.33535776,0.0003053072
4.9154,4.9154,0.0,3.6842000000000006,2.1429,0.0,0.0,4.9249053,4.9209886,6.9833927e-06,3.6923735,2.1638281,1.8854491e-05,0.0003053072
2.1335,2.1335,0.0,1.8008,5.714300000000001,0.7143,0.0,2.1460452,2.1367385,6.9833927e-06,1.8118237,5.7286487,0.71279263,0.0003053072
2.1335,2.1335,0.0,1.8008,5.714300000000001,0.7143,0.0,2.389468,2.4023085,6.9833927e-06,1.8089114,5.732367,0.70973694,0.0003053072
0.5771,0.5771,0.0,0.328,0.0,0.3571,0.0,0.67656845,0.551656,6.9833927e-06,0.284164,-0.06952681,0.36217397,0.0003053072
6.642900000000001,6.642900000000001,0.0,1.6344,0.0,0.3571,0.4545,6.7258463,6.7330923,6.9833927e-06,1.627992,0.0031372346,0.35703352,0.45587796
0.7143,0.7143,0.0,0.5573,0.0,0.3571,0.0,1.6941817,1.7733126,6.9833927e-06,2.219355,0.23174758,0.41791835,0.0003053072
3.8853000000000004,3.8853000000000004,0.0,2.6316000000000006,5.714300000000001,0.0,0.0,3.8854117,3.8857174,6.9833927e-06,2.6318338,5.7149854,8.229937e-05,0.0003053072
0.9117,0.9117,0.0,0.5141,0.0,0.3571,0.0,0.92017096,0.9247366,6.9833927e-06,0.52162933,0.012888552,0.35717726,0.0003053072
0.5188,0.5188,0.0,0.219,0.0,0.3571,0.0,0.5150162,0.5153686,6.9833927e-06,0.22056109,-0.0040061576,0.35696524,0.0003053072
1.1598,1.1598,0.0,0.891,0.0,0.3571,0.0,6.370627,6.1830707,6.9833927e-06,2.720857,4.5250363,0.31030232,0.0003053072
11.6015,11.6015,0.0,15.9126,2.8571,0.0,0.9091,11.604786,11.609335,6.9833927e-06,15.903152,2.8454168,0.0002639441,0.9066632
0.5733,0.5733,0.0,0.328,0.0,0.3571,0.0,0.67656845,0.551656,6.9833927e-06,0.284164,-0.06952681,0.36217397,0.0003053072
6.5714,6.5714,0.0,1.781,0.0,0.3571,1.8182,6.416833,6.3231506,6.9833927e-06,1.6571274,0.1270982,0.36103112,6.0893793
7.295099999999999,7.295099999999999,0.0,5.0357,11.428600000000001,0.0,0.0,7.2976913,7.296329,6.9833927e-06,5.04293,11.434016,0.00030080837,0.0003053072
2.1335,2.1335,0.0,1.8008,5.714300000000001,0.7143,0.0,2.1379325,2.1468124,6.9833927e-06,1.8113784,5.751958,0.71279263,0.0003053072
