Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
3.8853,2.6316000000000006,5.714300000000001,0.0,3.8942552,2.6525497,5.739782,0.0001989442
1.8402000000000003,0.6833,0.7143,0.0,1.8400254,0.6866154,0.71289605,0.0001989442
0.609,0.4361,3.2141999999999995,0.0,1.0719423,0.39352188,3.226268,0.0001989442
5.5771,0.8111,0.3571,0.4545,6.1263227,1.7423599,1.0691577,0.45615065
0.8008,0.7453,6.0714,0.0,0.72778565,0.43007714,6.237483,0.0001989442
6.6429,1.6344,0.3571,0.4545,6.7493377,1.6417652,0.3641187,0.45615065
3.8853,2.6316000000000006,5.714300000000001,0.0,3.882075,2.619203,5.688842,0.0001989442
0.609,0.4361,3.2141999999999995,0.0,0.6055197,0.43628517,3.2238884,0.0001989442
5.0489,4.1184,0.7143,0.0,2.821456,2.2288039,0.5458025,0.0001989442
0.5207,0.3139,0.3571,0.0,1.0617902,0.81355226,2.3910496,0.0001989442
13.4004,7.5893,22.8571,0.0,13.398587,7.590845,22.851559,0.0001989442
0.6579,0.5808,0.0,0.0,1.2804437,0.8725395,0.14214686,0.00037028757
1.2575,0.4511,0.3571,0.0,0.9685131,0.3589183,0.3065115,0.0001989442
13.4004,7.5893,22.8571,0.0,1.4656843,0.83004016,0.39791834,0.0001989442
