Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
1.9906000000000001,1.2077,0.3571,0.0,2.865352,1.3741767,0.741439,0.0003085733
1.2951,0.9953000000000001,0.3571,0.0,0.5007858,0.614403,0.22629657,0.0003085733
0.6579,0.2848,0.3571,0.0,1.4484975,1.3287039,2.0463448,8.9692505e-05
5.4737,0.6842,0.3571,0.4545,5.565013,0.85720253,0.3298698,0.5066454
0.953,0.5132,0.3571,0.0,3.1246045,2.0746107,1.3153965,0.0003085733
6.1767,2.3863000000000003,13.2142,0.0,6.1744366,2.3869908,13.212341,0.0003085733
0.5169,0.219,0.3571,0.0,0.523033,0.22033978,0.37213272,0.0003085733
0.9117,0.5141,0.3571,0.0,0.9294397,0.49914825,0.35330558,0.0003085733
13.4004,7.5893,22.8571,0.0,13.39748,7.5872,22.86295,0.0003085733
1.8402000000000003,0.6833,0.7143,0.0,1.8411546,0.6842071,0.714604,0.0003085733
4.9154,3.6842000000000006,2.1429,0.0,4.923212,3.688817,2.1522655,0.0003085733
13.4004,7.5893,22.8571,0.0,7.4959497,3.0412638,1.7885959,0.0003085733
7.295100000000001,5.0357,11.428600000000001,0.0,2.3699005,2.2519686,6.179631,0.0003085733
7.295100000000001,5.0357,11.428600000000001,0.0,7.303254,5.043814,11.437821,0.0003085733
