Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
2.1335,1.8008,6.428599999999999,0.0,6.488635537356638,2.9482807616976956,7.83066050504975,4.355023352410378
1.8402,0.6833,0.7143,0.0,6.113208221363364,2.254640891701242,2.9996883104856935,4.3753738401900515
0.9756000000000001,0.9126,1.4286,0.0,7.600483012328636,5.069539924063748,16.62310094956741,4.172888814618213
5.5771,0.8111,0.3571,0.4545,10.442461806996588,2.296884660538502,2.5486158836162423,4.98707295113006
5.4774,0.8402,0.3571,1.8181999999999998,10.629937105984986,2.291609145499387,2.657325859304862,5.156932303790432
0.7274,0.5282,0.3571,0.0,5.773114829842972,1.9961763826056151,2.2850309335785903,3.0782339189242527
4.9154,3.6842000000000006,2.1429,0.0,7.0713958124235194,3.731664152267266,4.1287322191528855,3.7146996630431075
0.5771,0.328,0.3571,0.0,5.66115202525945,1.8889535036891993,2.3002145241690313,3.1060612728239567
6.6429,1.6344,0.3571,0.4545,9.35000834196594,2.695153412675217,2.6216764798134506,4.839567728103076
0.7143,0.5573,0.3571,0.0,6.031618316523669,3.1567797394578925,3.631441037676181,2.9158674298702003
3.8853000000000004,2.6316000000000006,5.714300000000001,0.0,7.069485996757247,3.8581307990674363,7.6169856629294745,4.3558318393500635
0.9117,0.5141,0.3571,0.0,5.9299432757505715,2.086825668490963,2.634389327546067,2.7995979374823574
11.6015,15.9126,2.8571,0.9090999999999999,6.559246694082696,14.335057369568158,4.834495198567771,4.876765663881207
7.2951,5.0357,11.428600000000001,0.0,7.313678980365784,4.006517177904313,9.195674178206351,4.53515267224381
2.1335,1.8008,6.428599999999999,0.0,6.488635537356638,2.9482807616976956,7.83066050504975,4.355023352410378
