Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
0.6579,0.5808,0.0,0.0,0.7864800000000001,0.55676,0.35712000000000005,0.0
7.9192,8.0686,1.4286,0.0,5.312799999999999,4.9403999999999995,0.9285800000000001,0.0
6.141,1.281,1.0714000000000001,5.4545,5.71542,0.97896,0.71426,2.99998
5.4774,0.8402,0.3571,1.8182,5.71542,0.97896,0.71426,2.99998
0.7914,0.4624,0.3571,0.0,0.8424999999999999,0.37576000000000004,0.3570999999999999,0.0
0.7274,0.5282,0.3571,0.0,0.8424999999999999,0.37576000000000004,0.3570999999999999,0.0
1.2575,0.4511,0.3571,0.0,0.8424999999999999,0.37576000000000004,0.3570999999999999,0.0
1.3609,0.7632,0.3571,0.0,1.5567799999999998,1.01298,1.4285400000000004,0.0
13.4004,7.5893,22.8571,0.0,1.5567799999999998,1.01298,1.4285400000000004,0.0
7.295100000000001,5.0357,11.428600000000001,0.0,1.8044999999999998,1.0887200000000001,1.4285400000000001,0.0
6.1128,1.1438,0.3571,0.9091,6.56806,1.56692,0.3570999999999999,0.81816
0.7143,0.5573,0.3571,0.0,4.9154,3.6842000000000006,2.1429,0.0
1.2481,1.3553,6.0714,0.0,2.3270799999999996,1.16882,4.571400000000001,0.0
3.7368,1.2867,6.785700000000001,0.0,4.3003800000000005,1.94438,9.714239999999998,0.0
0.8008,0.7453,6.0714,0.0,0.7624399999999999,0.6834599999999998,5.49996,0.0
1.8402000000000003,0.6833,0.7143,0.0,1.5763000000000003,0.6094200000000001,0.6428600000000001,0.0
7.295100000000001,5.0357,11.428600000000001,0.0,6.6131400000000005,4.554880000000001,10.28574,0.0
13.4004,7.5893,22.8571,0.0,13.400399999999996,7.589299999999999,22.8571,0.0
2.1335,1.8008,6.428599999999999,0.0,2.1335,1.8008000000000002,6.428599999999999,0.0
6.1767,2.3863000000000003,13.2142,0.0,6.1763200000000005,2.3863000000000003,13.2142,0.0
1.8402000000000003,0.6833,0.7143,0.0,1.5763000000000003,0.6094200000000001,0.6428600000000001,0.0
4.9154,3.6842000000000006,2.1429,0.0,4.9154,3.6842000000000006,2.1429,0.0
4.9154,3.6842000000000006,2.1429,0.0,4.9154,3.6842000000000006,2.1429,0.0
6.1767,2.3863000000000003,13.2142,0.0,6.1763200000000005,2.3863000000000003,13.2142,0.0
13.4004,7.5893,22.8571,0.0,5.20638,3.27934,8.285719999999998,0.0
7.295100000000001,5.0357,11.428600000000001,0.0,3.16582,2.4477800000000007,7.4285999999999985,0.0
1.8402000000000003,0.6833,0.7143,0.0,1.5763000000000003,0.6094200000000001,0.6428600000000001,0.0
7.295100000000001,5.0357,11.428600000000001,0.0,6.6131400000000005,4.554880000000001,10.28574,0.0
1.8402000000000003,0.6833,0.7143,0.0,1.5763000000000003,0.6094200000000001,0.6428600000000001,0.0
