Actual_Total LUTs,Actual_Logic LUTs,Actual_LUTRAMs,Actual_FFs,Actual_RAMB36,Actual_RAMB18,Actual_DSP Blocks,Pred_Total LUTs,Pred_Logic LUTs,Pred_LUTRAMs,Pred_FFs,Pred_RAMB36,Pred_RAMB18,Pred_DSP Blocks
1.9906,1.9906,0.0,1.2077,0.0,0.3571,0.0,2.510894,2.428845,2.6146465e-06,1.0596619,0.0069635515,0.33903328,0.0015816262
6.740599999999999,6.7406,0.0,1.6344,0.0,0.3571,0.4545,6.6025033,6.597607,2.6146465e-06,1.6416397,0.012543935,0.3555605,0.46528113
0.5169,0.5169,0.0,0.219,0.0,0.3571,0.0,0.5081825,0.506111,2.6146465e-06,0.22344531,0.00524585,0.35726994,0.0015816262
0.6579,0.6579,0.0,0.2848,0.0,0.3571,0.0,1.0996168,1.3769029,2.6146465e-06,0.707236,2.6064982,0.2903153,0.0015816262
1.391,1.282,0.3333,0.9944,0.0,0.0,0.0,0.76422805,0.7173609,2.6146465e-06,0.79853565,0.3594753,0.067723155,0.0015816262
7.2951,7.295099999999999,0.0,5.0357,11.428600000000001,0.0,0.0,7.2946105,7.2828784,2.6146465e-06,5.0360827,11.431482,0.00017786103,0.0014981339
7.2951,7.295099999999999,0.0,5.0357,11.428600000000001,0.0,0.0,5.1882415,5.1849823,2.6146465e-06,4.6564684,9.925146,0.00017786103,0.0015816262
5.6259,5.6259,0.0,0.8111,0.0,0.3571,0.4545,5.6112776,5.5876565,2.6146465e-06,0.9687956,-0.065174945,0.35731682,0.56844
11.6203,11.6203,0.0,15.9126,2.8571,0.0,0.9090999999999999,11.58967,11.5849695,2.6146465e-06,15.911132,2.8459826,0.0004722069,0.9099323
0.953,0.9529999999999998,0.0,0.5132,0.0,0.3571,0.0,1.4622288,1.4186671,2.6146465e-06,0.8420978,0.10655213,0.3553693,0.0015816262
2.1335,2.1335,0.0,1.8008,5.714300000000001,0.7143,0.0,2.1614215,2.1491237,2.6146465e-06,1.806079,5.717074,0.7143906,0.0015816262
4.9154,4.9154,0.0,3.6842000000000006,2.1429,0.0,0.0,4.9034376,5.0309043,2.6146465e-06,3.5786822,3.512723,-0.00043538297,0.0015816262
1.2425,1.2425,0.0,0.4474,0.0,0.3571,0.0,1.2286102,1.266005,2.6146465e-06,0.4188621,0.0016161689,0.35575637,0.0015816262
6.1748,6.1748,0.0,2.3863000000000003,12.8571,0.3571,0.0,6.178481,6.17147,2.6146465e-06,2.388547,12.853724,0.35707,0.0015816262
0.7274,0.7274,0.0,0.5282,0.0,0.3571,0.0,0.15447763,0.27468804,0.07476626,0.40287375,0.18574315,0.055366006,0.0015816262
2.7932,2.7932,0.0,1.9981000000000002,1.4286,0.0,0.0,4.837639,4.578877,2.6146465e-06,2.8955545,1.9655762,0.009058345,0.0015816262
1.8402,1.8402,0.0,0.6833,0.7143,0.0,0.0,1.842978,1.848916,2.6146465e-06,0.6804623,0.7132752,7.611491e-05,0.0015816262
0.609,0.609,0.0,0.4361,2.8571,0.3571,0.0,0.6122374,0.6249556,2.6146465e-06,0.43347862,2.8632498,0.3570914,0.0015816262
4.9154,4.9154,0.0,3.6842000000000006,2.1429,0.0,0.0,4.9983087,4.970874,2.6146465e-06,3.7085547,2.1428814,-0.00043538297,0.0015816262
13.4004,13.4004,0.0,7.5893,22.8571,0.0,0.0,13.396467,13.407797,2.6146465e-06,7.585223,22.857307,3.952702e-05,0.0014981339
4.9154,4.9154,0.0,3.6842000000000006,2.1429,0.0,0.0,4.9983087,4.970874,2.6146465e-06,3.7085547,2.1428814,-0.00043538297,0.0015816262
4.9154,4.9154,0.0,3.6842000000000006,2.1429,0.0,0.0,1.0723982,1.0465238,2.6146465e-06,0.5647728,0.10655213,0.3553693,0.0015816262
0.609,0.609,0.0,0.4361,2.8571,0.3571,0.0,0.6122374,0.6249556,2.6146465e-06,0.43347862,2.8632498,0.3570914,0.0015816262
4.9154,4.9154,0.0,3.6842000000000006,2.1429,0.0,0.0,4.9983087,4.970874,2.6146465e-06,3.7085547,2.1428814,-0.00043538297,0.0015816262
1.8402,1.8402,0.0,0.6833,0.7143,0.0,0.0,1.842978,1.848916,2.6146465e-06,0.6804623,0.7132752,7.611491e-05,0.0015816262
2.1335,2.1335,0.0,1.8008,5.714300000000001,0.7143,0.0,2.1540322,2.169331,2.6146465e-06,1.8070499,5.724891,0.7112368,0.0015816262
3.8853000000000004,3.8853,0.0,2.6316000000000006,5.714300000000001,0.0,0.0,1.8647029,1.8147569,2.6146465e-06,1.7911744,5.770105,0.013180858,0.0015816262
2.1335,2.1335,0.0,1.8008,5.714300000000001,0.7143,0.0,1.9050673,1.694433,2.6146465e-06,1.3271145,6.3871646,0.36588323,0.0015816262
7.2951,7.295099999999999,0.0,5.0357,11.428600000000001,0.0,0.0,7.2946105,7.2828784,2.6146465e-06,5.0360827,11.431482,0.00017786103,0.0014981339
