Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
1.9906000000000001,1.2077,0.3571,0.0,3.3764284203808343,2.338519431160912,2.4812000908162,0.8096327010483196
1.2951,0.9953000000000001,0.3571,0.0,2.528966761161494,2.2409019024116668,2.629988161022126,0.2891288565869733
0.6579,0.2848,0.3571,0.0,1.5174270566044552,1.9101518951033758,2.253409221674545,0.581087464375118
5.4737,0.6842,0.3571,0.4545,5.085145931191467,2.3803874552786777,2.6294230526487503,2.2264368637062324
0.953,0.5132,0.3571,0.0,2.6231148143205187,2.077751369320399,2.4914999528673665,0.40739791154014504
6.1767,2.3863000000000003,13.2142,0.0,4.890468674908411,2.337574894113047,10.939851132977106,0.8989262606500932
0.5169,0.219,0.3571,0.0,1.447098660513617,1.6004726314968916,2.412789157957978,0.569076702872159
0.9117,0.5141,0.3571,0.0,2.239028045358895,2.0913973568214335,2.6368356037827154,0.40081393554282596
13.4004,7.5893,22.8571,0.0,12.110917312435834,6.694276548966716,20.568117419960856,0.9760765824408096
1.8402000000000003,0.6833,0.7143,0.0,2.77850907927234,2.260546279970963,2.9981121811005664,0.8503868320457506
4.9154,3.6842000000000006,2.1429,0.0,4.090786179183376,2.7668185614958096,3.2715885985767077,0.9874196650817325
13.4004,7.5893,22.8571,0.0,6.316676280917776,4.49706657540368,10.498966484416302,0.9828309562892525
7.295100000000001,5.0357,11.428600000000001,0.0,4.094354253106901,3.0358811234076617,8.540171807852051,0.9700627661996303
7.295100000000001,5.0357,11.428600000000001,0.0,6.003402718255381,4.074059736289719,9.790167561258942,0.9636416450216203
