Actual_Total_LUTs,Pred_Total_LUTs
4,3.3558349870282482
242,241.65858520739008
5,4.3011164186020805
4,3.3558349870282482
5,4.5868794524073975
43,43.51452088705265
3,2.304008749807264
11,10.295500084624747
4,3.3558349870282482
20,19.293534464817828
8,7.392311989085291
4,3.3558349870282482
20,19.246054908584266
173,170.42459814562636
35,34.09745859082975
76,75.00259046202636
36,35.15825558552584
67,66.00527080342195
147,146.7362277175614
364,363.26311046203836
638,635.4749355847435
27718,27640.67584565772
224,221.8594240534208
250,246.05404004273026
225,222.87973691395007
266,260.8944019313579
225,223.12433476970872
258,253.23662245210653
2615,2615.8659521965205
7129,7113.525978444448
2067,2064.47968838684
3881,3874.664337533884
1135,1132.785571786811
3286,3281.1177144207845
324,324.2046599672065
426,423.79529260526454
979,977.2138572392188
498,507.8783720718024
20,41.1727393373183
7,8.168446081379136
7,6.6906536696606445
7,6.180778199870024
8,7.118407640431045
19,22.191420720419547
40,39.04565613900051
10,14.970683475656973
13,16.94727036017264
14,25.506825148830185
78,77.22384280433981
11,15.347664995894714
10,10.166406032425138
911,911.3177393596877
27,26.13755582534357
28,27.636411174444316
7,6.340233259156108
167,166.506366778185
12,11.341931486595492
11,10.23112013347151
159,159.19374533535805
20,19.246054908584266
131,129.76986137153247
281,280.99692417893243
4,3.3558349870282482
44,43.57596824471562
4,3.3558349870282482
242,241.65858520739008
5,4.3011164186020805
4,3.3558349870282482
5,4.5868794524073975
43,43.51452088705265
3,2.304008749807264
11,10.295500084624747
4,3.3558349870282482
20,19.293534464817828
8,7.392311989085291
4,3.3558349870282482
20,19.246054908584266
173,170.42459814562636
35,34.09745859082975
76,75.00259046202636
36,35.15825558552584
67,66.00527080342195
147,146.7362277175614
364,363.26311046203836
638,635.4749355847435
27718,27640.67584565772
224,221.8594240534208
250,246.05404004273026
225,222.87973691395007
266,260.8944019313579
225,223.12433476970872
258,253.23662245210653
2615,2615.8659521965205
7129,7113.525978444448
2067,2064.47968838684
3881,3874.664337533884
1135,1132.785571786811
3286,3281.1177144207845
324,324.2046599672065
426,423.79529260526454
979,977.2138572392188
498,507.8783720718024
20,41.1727393373183
7,8.168446081379136
7,6.6906536696606445
7,6.180778199870024
8,7.118407640431045
19,22.191420720419547
40,39.04565613900051
10,14.970683475656973
13,16.94727036017264
14,25.506825148830185
78,77.22384280433981
11,15.347664995894714
10,10.166406032425138
911,911.3177393596877
27,26.13755582534357
28,27.636411174444316
7,6.340233259156108
167,166.506366778185
12,11.341931486595492
11,10.23112013347151
159,159.19374533535805
20,19.246054908584266
131,129.76986137153247
281,280.99692417893243
4,3.3558349870282482
44,43.57596824471562
4,3.3558349870282482
242,241.65858520739008
5,4.3011164186020805
4,3.3558349870282482
5,4.5868794524073975
43,43.51452088705265
3,2.304008749807264
11,10.295500084624747
4,3.3558349870282482
20,19.293534464817828
8,7.392311989085291
4,3.3558349870282482
20,19.246054908584266
173,170.42459814562636
35,34.09745859082975
76,75.00259046202636
36,35.15825558552584
67,66.00527080342195
147,146.7362277175614
364,363.26311046203836
638,635.4749355847437
