Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
11.6015,15.9126,2.8571,0.9091,6.46164,8.151679999999999,1.5714000000000004,0.54544
7.295100000000001,5.0357,11.428600000000001,0.0,7.295100000000001,5.0357,11.428600000000001,0.0
1.8402000000000003,0.6833,0.7143,0.0,1.8402000000000003,0.6833,0.7143,0.0
0.7086,0.4821,0.3571,0.0,1.9642799999999998,1.4594,0.7142599999999999,0.0
2.7932,1.9981000000000002,1.4286,0.0,3.5489000000000006,2.0543399999999994,4.857099999999997,0.0
6.1429,1.1438,0.3571,0.9091,6.562039999999999,1.56692,0.3570999999999999,0.81816
6.1767,2.3863000000000003,13.2142,0.0,5.688720000000001,2.1663799999999998,11.9285,0.0
6.1748,2.3863000000000003,13.2142,0.0,5.688720000000001,2.1663799999999998,11.9285,0.0
1.4737,0.7575,0.3571,0.0,2.96878,1.94436,3.6428400000000005,0.0
1.8402000000000003,0.6833,0.7143,0.0,1.8402000000000003,0.6833,0.7143,0.0
1.2481,1.3553,6.0714,0.0,1.7387,0.9658,3.2857000000000007,0.0
0.8008,0.7453,6.0714,0.0,0.7624399999999999,0.6834599999999998,5.49996,0.0
6.1767,2.3863000000000003,13.2142,0.0,5.688720000000001,2.1663799999999998,11.9285,0.0
6.1767,2.3863000000000003,13.2142,0.0,5.688720000000001,2.1663799999999998,11.9285,0.0
