Actual_Total LUTs,Pred_Total LUTs
2.1335,1.3443600000000002
0.609,0.609
11.609,9.40376
1.8402000000000003,1.8402000000000003
4.9154,4.9154
0.5169,0.5522600000000001
6.1767,6.1763200000000005
0.75,1.09626
0.8008,1.03424
1.3852999999999998,1.4184
0.8008,1.03424
6.1147,5.878559999999999
4.9154,4.9154
1.8402000000000003,1.8402000000000003
