Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
7.2951,5.0357,11.428600000000001,0.0,0.08531093375869754,0.8018550935887133,1.4747051457953948,-1.4233128332167422
6.1767,2.3863000000000003,13.2142,0.0,5.209018764708253,2.472123016760666,13.29698065720902,-0.011355948630733198
5.4737,0.6842,0.3571,0.4545,9.58467846921952,1.4982645762301774,1.2337927032878513,5.0157134204863345
1.8402,0.6833,0.7143,0.0,1.4934680822489743,0.36117291761626186,0.24920752183296638,0.5304355887934341
0.7914,0.4624,0.3571,0.0,-0.304147655806725,0.2713296443863386,1.4339097887563779,-1.2743631653672927
6.1767,2.3863000000000003,13.2142,0.0,5.209018764708253,2.472123016760666,13.29698065720902,-0.011355948630733198
0.75,0.422,0.3571,0.0,-0.23788830388895862,0.5019227522128453,1.2343561516323538,-1.256621689302019
0.609,0.4361,3.2141999999999995,0.0,0.04478916605068969,0.22957260213778488,3.8630611236440084,0.43415313057202004
1.3853,1.1062,0.3571,0.0,2.7239156194160947,1.9015320756543668,1.1398734367353285,-0.013178208876947706
0.609,0.4361,3.2141999999999995,0.0,0.04478916605068969,0.22957260213778488,3.8630611236440084,0.43415313057202004
2.1335,1.8008,6.428599999999999,0.0,0.8443361263606758,1.1676874203515926,0.22504959684326153,-0.3875409664906897
0.5714,0.4323,0.3571,0.4545,9.295547466320565,3.4441160034098957,0.7411927281989837,4.660735612648713
1.8402,0.6833,0.7143,0.0,1.4934680822489736,0.3611729176162625,0.24920752183296382,0.5304355887934322
1.8402,0.6833,0.7143,0.0,1.4934680822489736,0.3611729176162625,0.24920752183296382,0.5304355887934322
