Actual_Total LUTs,Pred_Total LUTs
6.7406,6.24364
7.295100000000001,7.295100000000001
0.609,0.609
0.5207,1.0786
0.5207,1.0786
3.8853,3.53494
0.8008,0.8008
0.5733,0.8861199999999999
0.8008,0.7624399999999999
6.5714,6.2237
0.7274,0.7466200000000001
2.1335,2.01804
2.1335,2.1335
7.9192,5.312799999999999
