Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
0.5207,0.3139,0.3571,0.0,1.4096752132783392,1.0451833621656086,1.2004753450692798,0.17633224930532487
51.2801,4.9756,6.4286,45.4545,6.38520492506521,2.0424046680972787,2.2581876572058315,1.671036871003282
1.0301,0.4032,3.2141999999999995,0.0,0.37066463570951447,0.1665908147772246,3.7842923596221247,-0.2533040619274801
8.7538,4.1184,2.8571,0.0,3.3914289675499107,1.8619393924680177,1.61422031200767,0.23432257391434758
0.5132,0.2904,0.0,0.0,0.45129205169511016,-0.20877622277669633,1.1249234640746792,-0.1146840493914228
1.2444,0.4474,0.3571,0.0,1.0260445228710589,0.29425600766763754,1.9010818414012176,-0.13528025342932515
0.5752,0.328,0.3571,0.0,0.7044748288883395,0.04062599627977869,1.6262196363914385,-0.07924759698386435
3.8853000000000004,2.6316000000000006,5.714300000000001,0.0,6.504093494024947,4.025439770189013,10.73236409584924,-0.08199504664905738
2.1335,1.8008,6.428599999999999,0.0,3.4058734565999793,2.395367293568891,6.552193358685516,-0.0010570587202615722
2.1335,1.8008,6.428599999999999,0.0,3.0882774410868907,2.6053034885356476,5.336674366318313,-0.156701482815092
0.5188,0.219,0.3571,0.0,-0.16173149837405687,-0.09343121518120495,0.3963304535696061,-0.23436005873475302
1.1598,0.891,0.3571,0.0,2.0648776988610065,1.0959957798236928,2.2179384201687453,-0.0326284004664798
0.5733,0.328,0.3571,0.0,0.7044748288883398,0.040625996279777817,1.6262196363914372,-0.07924759698386408
3.8853000000000004,2.6316000000000006,5.714300000000001,0.0,1.5583479155346711,0.7065242768742693,2.0510361483865553,-0.0654114886753629
6.5714,1.781,0.3571,1.8182,6.457290038481296,2.1842663755012435,0.955676041736632,1.8903579845395746
