Actual_Total LUTs,Pred_Total LUTs
0.5695,0.5988318
1.391,0.9687659
2.1335,2.132308
2.1335,2.132308
5.6259,5.5450454
4.9154,4.9168153
1.0301,0.64186263
4.9154,4.9168153
0.8008,0.7950199
13.4004,13.398911
3.8853,3.8851743
7.295100000000001,6.871684
1.8402000000000003,1.840925
7.295100000000001,7.2990665
