Actual_Total LUTs,Pred_Total LUTs
0.5695,1.8675284676537054
1.391,1.8311840435980868
2.1335,3.329188314573463
2.1335,3.9803657569372497
5.6259,4.4770636222588385
4.9154,4.791958009550756
1.0301,1.855386311740489
4.9154,4.363877031310417
0.8008,2.0136752325010474
13.4004,12.11081903859278
3.8853,4.311470376042029
7.295100000000001,8.098100031156703
1.8402000000000003,2.7764814126666377
7.295100000000001,6.976059442367536
