Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
13.4004,7.5893,22.8571,0.0,12.111650260841289,6.01847117832194,20.571731156529747,0.9947984490183426
0.9305,0.516,0.3571,0.0,2.5936772764382425,2.094244228021564,2.4793758033429225,0.2796843121221593
1.5395,1.3092,0.7143,0.0,2.8446083922663097,2.3908269252825423,3.0794506366992445,0.9323301737653195
3.6071,3.0648000000000004,1.4286,0.0,4.6934278000977265,2.8683901105509446,3.256674324351665,1.1410001819930853
4.9154,3.6842000000000006,2.1429,0.0,4.108454677484005,2.796381828253568,3.9212447836352573,0.967875683934401
2.1335,1.8008,6.428599999999999,0.0,3.3853411283664356,2.9137240561690034,8.47772953527028,0.9901621623174269
6.4041,4.7472,2.8571,0.0,5.089451927973386,2.9482112393536433,3.3234953201293527,1.1135216614647536
1.1598,0.891,0.3571,0.0,2.4978913530742326,2.2600860179742877,2.6192798100032486,0.543675710098662
7.295100000000001,5.0357,11.428600000000001,0.0,5.647477883164399,3.7166405619816634,9.173429881437956,0.9788967509049674
0.5752,0.328,0.3571,0.0,1.337191394351057,1.7353937267672268,2.368147239549649,0.647033147923618
1.2951,0.9953000000000001,0.3571,0.0,1.9838008156052533,2.044548897365986,2.6439932674484776,0.0785771637287365
5.0602,4.1184,0.7143,0.0,3.7529585782523682,2.5441925471312072,2.635231920594604,0.9201029123816545
3.8853,2.6316000000000006,5.714300000000001,0.0,2.167160703296654,2.076986386250656,2.6285996221369508,0.47115491503854284
0.7914,0.4624,0.3571,0.0,1.538772966593581,1.8447924367393527,2.5284289284454298,0.6389183229489859
3.7368,1.2867,6.785700000000001,0.0,2.171344324543415,1.475540996974799,7.157454062947412,0.8423016865588441
