hw_name_base,estimated_fps,Total LUTs,FFs,BRAM (36k),DSP Blocks,folding_config
sat6_t2_baseline_try20,21258.503401360544,1902,1538,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 2}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 2}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 12}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 4}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 1}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try21,21701.38888888889,1902,1538,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 2}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 2}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 16}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 4}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 1}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try22,21701.38888888889,1902,1538,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 2}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 2}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 16}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 1}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try23,24414.0625,1902,1538,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 2}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 2}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 16}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 2}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try24,26260.504201680673,1903,1542,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 2}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 2}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 16}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 2}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try25,27367.26874657909,1900,1546,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 2}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 4}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 16}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 2}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try26,27777.777777777777,1856,1613,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 4}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 16}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 2}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try27,28344.67120181406,1860,1615,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 4}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 16}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 2}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try28,31887.755102040817,1860,1615,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 4}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 18}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 2}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try29,31887.755102040817,1860,1615,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 2, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 4}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 18}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 2}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try30,32552.083333333332,1860,1615,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 2, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 4}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 24}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 2}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try31,42517.00680272109,1860,1615,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 2, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 4}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 24}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 8}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 2}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try32,43402.77777777778,1860,1615,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 2, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 4}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 8}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 2}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try33,43402.77777777778,1860,1615,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 2, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 4}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 9}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 2}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try34,48828.125,1860,1615,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 2, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 4}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 9}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 3}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try35,48828.125,1862,1619,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 2, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 4}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 4}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 9}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 3}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try36,52521.008403361346,1862,1619,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 2, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 4}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 4}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 12}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 3}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try37,54734.53749315818,1856,1619,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 2, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 4}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 8}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 12}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 3}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
sat6_t2_baseline_try38,54734.53749315818,1856,1619,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 2, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 4}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 8}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 12}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 3}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
