hw_name_base,estimated_fps,Total LUTs,FFs,BRAM (36k),DSP Blocks,folding_config
final_optimized_drop4_model_try10,12147.716229348882,1915,1549,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 1}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 12}, ""FMPadding_rtl_1"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 1}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 2}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 1}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
final_optimized_drop4_model_try11,13683.634373289546,1915,1549,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 1}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 18}, ""FMPadding_rtl_1"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 1}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 2}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 1}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
final_optimized_drop4_model_try12,15006.002400960384,1877,1548,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 2}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 18}, ""FMPadding_rtl_1"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 1}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 2}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 1}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
final_optimized_drop4_model_try13,16196.954972465177,1870,1544,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 2}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 18}, ""FMPadding_rtl_1"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 2}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 2}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 1}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
final_optimized_drop4_model_try14,16534.391534391536,1870,1544,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 2}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 18}, ""FMPadding_rtl_1"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 2}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 7}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 2}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 1}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
final_optimized_drop4_model_try15,18221.574344023324,1870,1544,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 2}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 18}, ""FMPadding_rtl_1"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 2}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 7}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 3}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 1}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
final_optimized_drop4_model_try16,18896.447467876038,1870,1544,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 2}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 2}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 7}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 3}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 1}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
final_optimized_drop4_model_try17,24295.432458697764,1870,1544,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 2}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 2}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 9}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 3}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 1}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
final_optimized_drop4_model_try18,24801.5873015873,1870,1544,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 2}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 2}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 14}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 3}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 1}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
final_optimized_drop4_model_try19,27367.26874657909,1870,1544,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 2}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 2}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 14}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 1}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
final_optimized_drop4_model_try20,27777.777777777777,1826,1611,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 2}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 14}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 1}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
final_optimized_drop4_model_try21,27901.785714285714,1830,1613,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 2}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 14}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 1}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
final_optimized_drop4_model_try22,30012.004801920768,1831,1617,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 2}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 14}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 1}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
final_optimized_drop4_model_try23,33068.78306878307,1832,1625,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 7}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 14}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 1}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
final_optimized_drop4_model_try24,36443.14868804665,1832,1625,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 1, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 7}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 14}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 2}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
final_optimized_drop4_model_try25,37792.894935752076,1832,1625,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 2, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 7}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 14}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 2}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
final_optimized_drop4_model_try26,48590.86491739553,1832,1625,0.0,0,"{""Defaults"": {""PE"": 1, ""SIMD"": 1}, ""FMPadding_rtl_0"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_0"": {""SIMD"": 4}, ""MVAU_hls_0"": {""PE"": 2, ""SIMD"": 36}, ""FMPadding_rtl_1"": {""SIMD"": 2}, ""ConvolutionInputGenerator_rtl_1"": {""SIMD"": 7}, ""MVAU_hls_1"": {""PE"": 1, ""SIMD"": 18}, ""FMPadding_rtl_2"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_2"": {""SIMD"": 1}, ""MVAU_hls_2"": {""PE"": 1, ""SIMD"": 6}, ""FMPadding_rtl_3"": {""SIMD"": 1}, ""ConvolutionInputGenerator_rtl_3"": {""SIMD"": 1}, ""MVAU_hls_3"": {""PE"": 1, ""SIMD"": 2}, ""MVAU_hls_4"": {""PE"": 1, ""SIMD"": 1}, ""LabelSelect_hls_0"": {""PE"": 1}}"
