Actual_Total LUTs,Actual_Logic LUTs,Actual_LUTRAMs,Actual_FFs,Actual_RAMB36,Actual_RAMB18,Actual_DSP Blocks,Pred_Total LUTs,Pred_Logic LUTs,Pred_LUTRAMs,Pred_FFs,Pred_RAMB36,Pred_RAMB18,Pred_DSP Blocks
1.9906,1.9906,0.0,1.2077,0.0,0.3571,0.0,3.748842778754733,3.7659973183330027,0.000854469458426755,2.038329181721453,1.0389580422901408,0.23766259060667172,0.6534864910227507
6.740599999999999,6.7406,0.0,1.6344,0.0,0.3571,0.4545,8.455335192813488,8.531119743618799,-8.271019605914284e-05,2.2863463125321104,0.9292875691373175,0.3464480876884941,4.284583608415284
0.5169,0.5169,0.0,0.219,0.0,0.3571,0.0,-1.399913064661986,-1.4219988584094196,0.011059510559093091,0.05061723370209399,-0.14602667623911345,0.33196879457333867,-1.4587727389028766
0.6579,0.6579,0.0,0.2848,0.0,0.3571,0.0,-0.03775604286015117,-0.036211174937975356,0.008109874978799038,0.4268598462119142,1.620941891596172,0.25818906538570685,-1.2251144871518258
1.391,1.282,0.3333,0.9944,0.0,0.0,0.0,0.2822404481010467,0.27818757317484893,0.009387124891407977,1.3224626314551717,1.7788736609764135,0.17714011710255576,-1.0782040608294834
7.2951,7.295099999999999,0.0,5.0357,11.428600000000001,0.0,0.0,6.041809706608132,6.048585024605199,-9.671375955161257e-06,4.334810567411263,10.247814127037953,-0.0075099579754136,0.3168569892058536
7.2951,7.295099999999999,0.0,5.0357,11.428600000000001,0.0,0.0,4.6348231787404215,4.642633862055987,0.0026366015960679803,3.519157236429351,7.873739876556784,0.1775277309414694,0.37562321991573616
5.6259,5.6259,0.0,0.8111,0.0,0.3571,0.4545,9.080147902666987,9.14722010985735,-0.004662607367055736,1.5609800861279737,0.5329839933558252,0.3079311462652068,4.772291644971807
11.6203,11.6203,0.0,15.9126,2.8571,0.0,0.9090999999999999,13.253367585413407,13.3405261487448,-0.0012911955250844182,12.328399604408164,2.4351159797819406,-0.005370846469513168,2.8587153765742297
0.953,0.9529999999999998,0.0,0.5132,0.0,0.3571,0.0,4.081080472164264,4.103223088436302,-0.00047896218027393677,1.5613709492971106,0.8883454396470781,0.3008678353966932,1.1418607713657292
2.1335,2.1335,0.0,1.8008,5.714300000000001,0.7143,0.0,2.7260082144534667,2.730331655643969,0.002590862105516061,2.149932377920728,5.885722231978515,0.56723551878519,0.22249503379385546
4.9154,4.9154,0.0,3.6842000000000006,2.1429,0.0,0.0,7.946896898491456,7.952336919305993,0.004445671211800263,3.7569617864574143,3.0448802975500784,0.025247049105495353,1.659861388747277
1.2425,1.2425,0.0,0.4474,0.0,0.3571,0.0,0.11951652385753628,0.10770013477366601,0.012470995758265895,0.43624676307873894,1.2571169932836872,0.3078659289000741,-1.1738873500525275
6.1748,6.1748,0.0,2.3863000000000003,12.8571,0.3571,0.0,5.782885614866715,5.802097957267522,0.002025144579547688,2.312186410138665,12.836772496943041,0.3710591810813517,0.7059254787788873
0.7274,0.7274,0.0,0.5282,0.0,0.3571,0.0,-0.4854376941306291,-0.5118512724396515,0.022023320374152895,-0.26699280779196005,0.6432756083215033,0.1832058684838834,-1.1300253884529115
2.7932,2.7932,0.0,1.9981000000000002,1.4286,0.0,0.0,1.1852852204680615,1.177650673556419,0.0007389630087213282,1.9587016003089135,2.4056239975021314,0.21144494310461678,-1.4043117045958078
1.8402,1.8402,0.0,0.6833,0.7143,0.0,0.0,1.2291086152592838,1.2616461946797393,0.0018375624184535637,0.45268300609503465,0.8150105061161089,0.0032561240833926825,0.5946048355260679
0.609,0.609,0.0,0.4361,2.8571,0.3571,0.0,-0.34133042302627675,-0.33071593396957827,0.0034370398652317884,0.31834577757662974,3.70525706831269,0.35287304063162095,0.5814903094875562
4.9154,4.9154,0.0,3.6842000000000006,2.1429,0.0,0.0,6.412385409530888,6.407446007759059,0.0069912144817713025,3.6037149080280244,1.9283286673819717,0.03709570474977129,1.5618868060793105
13.4004,13.4004,0.0,7.5893,22.8571,0.0,0.0,14.002621637742054,14.020151088829099,-0.0014964527400838945,8.011961131725563,23.581165437789043,-0.008432446304184145,0.4630188283968916
4.9154,4.9154,0.0,3.6842000000000006,2.1429,0.0,0.0,6.412385409530888,6.407446007759059,0.0069912144817713025,3.6037149080280244,1.9283286673819717,0.03709570474977129,1.5618868060793105
4.9154,4.9154,0.0,3.6842000000000006,2.1429,0.0,0.0,4.06224743746303,4.084284188773604,-0.0004651469214887423,1.553404310212963,0.8761251604430067,0.29884123290424236,1.1290875426556815
0.609,0.609,0.0,0.4361,2.8571,0.3571,0.0,-0.34133042302627675,-0.33071593396957827,0.0034370398652317884,0.31834577757662974,3.70525706831269,0.35287304063162095,0.5814903094875562
4.9154,4.9154,0.0,3.6842000000000006,2.1429,0.0,0.0,6.412385409530888,6.407446007759059,0.0069912144817713025,3.6037149080280244,1.9283286673819717,0.03709570474977129,1.5618868060793105
1.8402,1.8402,0.0,0.6833,0.7143,0.0,0.0,1.2291086152592838,1.2616461946797393,0.0018375624184535637,0.45268300609503465,0.8150105061161089,0.0032561240833926825,0.5946048355260679
2.1335,2.1335,0.0,1.8008,5.714300000000001,0.7143,0.0,3.2646779685755534,3.2705153454635276,0.0022194255918328563,2.3110066766100203,6.332772071619954,0.5182406558507905,0.4729709877359895
3.8853000000000004,3.8853,0.0,2.6316000000000006,5.714300000000001,0.0,0.0,1.6926642789053157,1.6903955333901992,0.001078782697651411,2.7920597376868033,5.403558206579501,0.21764031012567667,-1.0718666677162092
2.1335,2.1335,0.0,1.8008,5.714300000000001,0.7143,0.0,3.188004289512519,3.1953962136276868,0.008199692492576674,1.222741533123378,6.897557505282951,0.42795695090558195,1.5299143649827602
7.2951,7.295099999999999,0.0,5.0357,11.428600000000001,0.0,0.0,6.041809706608128,6.048585024605199,-9.671375955166839e-06,4.334810567411264,10.247814127037953,-0.0075099579754136,0.31685698920586114
