Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
1.9906,1.2077,0.3571,0.0,6.193029322493526,2.3225072579354245,2.578776530993443,2.7210205708061284
0.5169,0.219,0.3571,0.0,5.252917263374179,1.6271167575928223,2.2608762699702005,3.2051530222179268
0.6579,0.2848,0.3571,0.0,5.717195542799048,1.8589213746863258,2.1626578152383558,2.619230637418943
5.6259,0.8111,0.3571,0.4545,10.343526350859447,2.3011097028786867,2.5769865982570446,5.0042875491497085
0.953,0.5132,0.3571,0.0,6.01981446927005,2.080624100480829,2.559821539795813,2.507934049641129
2.1335,1.8008,6.428599999999999,0.0,6.763124522812375,2.803631105005831,8.112376420656096,4.347333363268861
1.2425,0.4474,0.3571,0.0,5.773733956895939,1.9554373973017922,2.5500376082827882,3.0495378613811956
2.7932,1.9981000000000002,1.4286,0.0,6.606417143732948,2.5808924694863413,2.6520348933163036,3.3039262351201826
0.609,0.4361,3.2141999999999995,0.0,5.663798446875044,1.9762297704686735,5.229727771211434,4.353625347647965
4.9154,3.6842000000000006,2.1429,0.0,6.909645263837064,2.8405991100135237,3.65974987000957,3.7195334420215067
1.8402,0.6833,0.7143,0.0,5.773104655572813,2.2519041104747277,3.003946169125167,4.34625228529958
2.1335,1.8008,6.428599999999999,0.0,6.849556778627543,2.8538964240335996,8.014958488854758,4.378344517621533
3.8853000000000004,2.6316000000000006,5.714300000000001,0.0,7.725611321640202,4.567311228455243,9.215669786975363,4.306806112238998
7.2951,5.0357,11.428600000000001,0.0,7.665653634930689,3.942842582479268,9.136046969166339,4.555542054806036
