Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
2.1335,1.8008,6.428599999999999,0.0,2.234877,1.816054,6.445309,0.0013808982
1.8402,0.6833,0.7143,0.0,1.8452146,0.68753886,0.718196,0.0013808982
0.9756000000000001,0.9126,1.4286,0.0,6.8465276,5.657222,14.6128,0.0013808982
5.5771,0.8111,0.3571,0.4545,5.8225594,1.4645268,0.48782355,0.46526915
5.4774,0.8402,0.3571,1.8181999999999998,5.410323,0.84545296,0.88023835,1.8075082
0.7274,0.5282,0.3571,0.0,0.24873494,0.31199387,0.26494583,0.0013808982
4.9154,3.6842000000000006,2.1429,0.0,4.9262505,3.6955895,2.1426504,0.0013808982
0.5771,0.328,0.3571,0.0,0.5784194,0.32984638,0.36007202,0.0013808982
6.6429,1.6344,0.3571,0.4545,6.7086806,1.6512161,0.35175103,0.46526915
0.7143,0.5573,0.3571,0.0,3.4698024,2.591956,1.0480899,0.0013808982
3.8853000000000004,2.6316000000000006,5.714300000000001,0.0,3.9147322,2.6347222,5.720389,0.0013808982
0.9117,0.5141,0.3571,0.0,0.96711296,0.53059095,0.39480162,0.0013808982
11.6015,15.9126,2.8571,0.9090999999999999,11.611567,15.911764,2.844501,0.9097324
7.2951,5.0357,11.428600000000001,0.0,7.3130393,5.033815,11.427888,0.0013808982
2.1335,1.8008,6.428599999999999,0.0,2.234877,1.816054,6.445309,0.0013808982
