Actual_Total LUTs,Pred_Total LUTs
13.4004,13.400399999999996
0.9305,1.3499799999999997
1.5395,0.7586400000000001
3.6071,4.1135399999999995
4.9154,4.9154
2.1335,2.1335
6.4041,4.1135399999999995
1.1598,1.07482
7.295100000000001,7.295100000000001
0.5752,0.97896
1.2951,1.2289199999999998
5.0602,5.8846
3.8853,1.20978
0.7914,1.00902
3.7368,1.3977400000000002
