Actual_Total LUTs,Pred_Total LUTs
6.7406,6.267762119047618
7.295100000000001,7.295099999999998
0.609,0.609
0.5207,0.5473484166666668
0.5207,0.5473484166666668
3.8853,3.7653979999999945
0.8008,0.8007999999999997
0.5733,0.5798946142857143
0.8008,0.8084299999999999
6.5714,6.191543000000002
0.7274,0.8381535833333335
2.1335,2.1978520000000032
2.1335,2.1275600000000026
7.9192,8.237062880952378
