Actual_Total LUTs,Pred_Total LUTs
1.9906000000000001,2.814775154013465
1.2951,2.178624212801889
0.6579,0.7537879299339035
5.4737,5.245608709040839
0.953,2.272862957850284
6.1767,6.4033245387415105
0.5169,0.4163923890331191
0.9117,1.3256791241548695
13.4004,14.173146518244494
1.8402000000000003,1.4863486078789008
4.9154,4.782325408710129
13.4004,9.827378839224338
7.295100000000001,5.523371604021922
7.295100000000001,7.558212276387922
