Actual_Total LUTs,Pred_Total LUTs
11.6015,9.40526
7.295100000000001,7.295100000000001
1.8402000000000003,1.8402000000000003
0.7086,1.1718
2.7932,1.1237
6.1429,6.562039999999999
6.1767,5.688720000000001
6.1748,5.688720000000001
1.4737,1.09812
1.8402000000000003,1.8402000000000003
1.2481,2.19512
0.8008,0.8008
6.1767,5.688720000000001
6.1767,5.688720000000001
