Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
13.4004,7.5893,22.8571,0.0,13.305248999999986,7.5893,22.8571,0.0
7.938,8.0686,1.4286,0.0,4.887210244444446,2.938314166666667,1.8257142000000026,0.0
1.3609000000000002,0.7632,0.3571,0.0,10.123047514285718,5.818448266666661,16.413597250000006,0.0
13.4004,7.5893,22.8571,0.0,13.305248999999986,7.5893,22.8571,0.0
0.5771,0.328,0.3571,0.0,5.153867744444445,3.79811916666667,1.5250100000000033,0.0
7.939800000000001,8.0686,1.4286,0.0,4.887210244444446,2.938314166666667,1.8257142000000026,0.0
6.1767,2.3863000000000003,13.2142,0.0,6.165126782142858,2.403621000000004,13.149915000000034,0.0
6.1767,2.3863000000000003,13.2142,0.0,6.165126782142858,2.403621000000004,13.149915000000034,0.0
0.5207,0.3139,0.3571,0.0,1.127335,0.8603164119047616,2.4555849642857144,0.0
0.609,0.4361,3.2141999999999995,0.0,0.6587979999999998,0.6779670000000001,3.4427759999999927,0.0
7.9192,8.0686,1.4286,0.0,4.887210244444446,2.938314166666667,1.8257142000000026,0.0
0.7086,0.4821,0.3571,0.0,2.084873750000001,1.8692812666666676,1.295512699999999,0.0
3.8853000000000004,2.6316000000000006,5.714300000000001,0.0,3.8853000000000057,2.631599999999996,5.714299999999999,0.0
1.8402,0.6833,0.7143,0.0,1.8402000000000018,0.6833000000000004,0.7142999999999989,0.0
