Actual_Total LUTs,Pred_Total LUTs
1.9906000000000001,5.4651933
1.2951,1.3259164
0.6579,0.6101983
5.4737,2.663151
0.953,0.9872151
6.1767,6.174615
0.5169,0.5187528
0.9117,0.9153377
13.4004,13.398105
1.8402000000000003,1.8421639
4.9154,4.918926
13.4004,13.319138
7.295100000000001,7.2938924
7.295100000000001,7.2938924
