Actual_Total LUTs,Pred_Total LUTs
0.5695,5.242119999999999
1.391,1.3443600000000002
2.1335,3.16582
2.1335,2.48386
5.6259,6.00226
4.9154,4.9154
1.0301,0.609
4.9154,4.9154
0.8008,0.8008
13.4004,13.400399999999996
3.8853,3.8853
7.295100000000001,4.69736
1.8402000000000003,1.8402000000000003
7.295100000000001,7.295100000000001
