Actual_Total LUTs,Pred_Total LUTs
3.8853,3.883505
7.938,7.919629
1.2744,1.0643239
0.9117,0.91231936
3.8853,3.883505
0.5771,0.5655953
7.939800000000001,7.919629
0.609,0.60926455
0.609,0.60926455
1.8026,1.9526845
0.609,0.6092821
6.141,3.5098467
1.3609,1.35409
1.8402000000000003,1.8408923
