Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
6.740599999999999,1.6344,0.3571,0.4545,8.43527440465208,2.292046423347253,1.3853789848256775,4.180477045304067
0.5695,0.4323,0.3571,0.4545,9.360489124731302,3.274717789321614,1.1730944352654171,4.813823043866264
1.391,0.9944,0.0,0.0,0.18491622911700134,1.2065834945945972,1.8193771907063416,-1.072733049766793
7.2951,5.0357,11.428600000000001,0.0,6.553197077322982,4.360564700489995,10.600243240450853,0.48202507311457343
7.2951,5.0357,11.428600000000001,0.0,5.031242978015999,3.4011033230235928,8.186959844141859,0.5075326518496999
11.6203,15.9126,2.8571,0.9090999999999999,13.750315128935894,12.348340593852765,2.7408796754214624,3.149827481561395
4.9154,3.6842000000000006,2.1429,0.0,7.379455415319626,3.7393064214132017,2.999750553470375,1.3839430523322762
6.1748,2.3863000000000003,13.2142,0.0,5.380962046454047,2.3477655230107364,13.189276016823293,0.5694958553553919
1.8402,0.6833,0.7143,0.0,1.558107210356001,0.4755864892878154,0.6572315734859286,0.8690818410003375
4.9154,3.6842000000000006,2.1429,0.0,5.969897481562504,3.5510130053255153,1.9596802012709746,1.304517711609642
13.4004,7.5893,22.8571,0.0,14.240533711914912,8.08443676441638,23.117158673853957,0.6947476253368317
4.9154,3.6842000000000006,2.1429,0.0,3.777441562106881,1.3546499882469114,1.1180336385957839,1.0318218549331373
0.609,0.4361,3.2141999999999995,0.0,-0.2867397498000541,0.2853090160684468,3.9067343644874306,0.7510095870845703
4.9154,3.6842000000000006,2.1429,0.0,5.969897481562502,3.551013005325517,1.9596802012709746,1.304517711609642
