Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
7.2951,5.0357,11.428600000000001,0.0,1.8052400000000004,1.0887200000000001,1.4285400000000001,0.0
6.1767,2.3863000000000003,13.2142,0.0,6.1763200000000005,2.3863000000000003,13.2142,0.0
5.4737,0.6842,0.3571,0.4545,5.78722,1.0052599999999998,0.5714,2.3636199999999996
1.8402,0.6833,0.7143,0.0,1.8402,0.6833,0.7143,0.0
0.7914,0.4624,0.3571,0.0,1.0094,0.44042,0.3570999999999999,0.0
6.1767,2.3863000000000003,13.2142,0.0,6.1763200000000005,2.3863000000000003,13.2142,0.0
0.75,0.422,0.3571,0.0,3.594,2.10454,4.785679999999999,0.0
0.609,0.4361,3.2141999999999995,0.0,0.69322,0.42951999999999996,3.2141999999999995,0.0
1.3853,1.1062,0.3571,0.0,1.4183999999999999,0.95356,0.3570999999999999,0.0
0.609,0.4361,3.2141999999999995,0.0,0.69322,0.42951999999999996,3.2141999999999995,0.0
2.1335,1.8008,6.428599999999999,0.0,1.27182,0.8174800000000001,1.4285400000000001,0.0
0.5714,0.4323,0.3571,0.4545,5.24174,1.1977400000000002,0.3570999999999999,0.63634
1.8402,0.6833,0.7143,0.0,1.8402,0.6833,0.7143,0.0
1.8402,0.6833,0.7143,0.0,1.8402,0.6833,0.7143,0.0
