Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
5.7857,1.3055,1.7857,10.0,11.179709018964099,2.60617032399504,2.816827655812684,5.872092955371087
3.8853000000000004,2.6316000000000006,5.714300000000001,0.0,7.809326926784146,4.200652091443299,8.005839535567011,4.52621928985339
0.8008,0.7453,6.0714,0.0,5.722450827371482,1.9981614876579692,6.066153055165251,4.397888602233775
0.5169,0.219,0.3571,0.0,5.237957814819686,1.6152484807139622,2.2647636639569493,3.2370623167103005
7.1429,3.5094,2.1429,0.0,8.105692307904864,2.7334466607310524,2.998216162822667,4.101903734475438
0.9117,0.5141,0.3571,0.0,5.94233585091367,2.2555525447074243,2.642548633650379,2.7955628222930295
6.742500000000001,1.641,0.3571,0.4545,9.862332720771704,2.9001445392003005,2.6289037114787512,5.137887914821859
6.1767,2.3863000000000003,13.2142,0.0,5.927328455753715,2.3438080713470546,10.938694879240103,4.429474049832235
3.7368,1.2867,6.785700000000001,0.0,5.459773413996356,1.4152036903830216,7.074540841620098,4.246779837185813
0.9154,0.5141,0.3571,0.0,5.94233585091367,2.2555525447074243,2.642548633650379,2.7955628222930295
1.968,0.656,6.0714,0.0,5.661586223405192,1.9645249119688812,6.104253795335698,4.397929699026709
1.2481,1.3553,6.0714,0.0,5.51457368713492,1.4483149725772428,6.7686820957383125,4.161344545285545
0.8008,0.7453,6.0714,0.0,5.722450827371482,1.9981614876579692,6.066153055165251,4.397888602233775
4.9154,3.6842000000000006,2.1429,0.0,6.236988263371662,2.699021692754686,3.3122815294277186,3.117649807429339
