Actual_Total LUTs,Actual_FFs,Actual_RAMBs,Actual_DSP Blocks,Pred_Total LUTs,Pred_FFs,Pred_RAMBs,Pred_DSP Blocks
5.7857,1.3055,1.7857,10.0,5.8293085833333285,1.0998235833333325,0.7803429999999993,5.018173999999996
3.8853000000000004,2.6316000000000006,5.714300000000001,0.0,5.533056,3.609684999999994,8.228584000000003,0.0
0.8008,0.7453,6.0714,0.0,0.7988820000000001,0.7446799999999992,6.00711400000001,0.0
0.5169,0.219,0.3571,0.0,0.5925830333333334,0.25012600000000007,0.4734714166666656,0.0
7.1429,3.5094,2.1429,0.0,6.308651999999992,3.9635910000000023,2.5178230000000026,0.0
0.9117,0.5141,0.3571,0.0,1.4585975000000009,0.9128726666666679,1.0687147499999983,0.0
6.742500000000001,1.641,0.3571,0.4545,6.965524898809522,2.6490795642857177,4.181208000000007,0.5863320000000001
6.1767,2.3863000000000003,13.2142,0.0,6.176461613744594,2.3863000000000048,13.214200000000035,0.0
3.7368,1.2867,6.785700000000001,0.0,2.07311857142857,1.5662695999999994,6.628565000000007,0.0
0.9154,0.5141,0.3571,0.0,1.4585975000000009,0.9128726666666679,1.0687147499999983,0.0
1.968,0.656,6.0714,0.0,0.8951650333333333,0.7343520055555552,5.836184375000005,0.0
1.2481,1.3553,6.0714,0.0,3.354251666666665,2.9172553333333315,7.6142970000000005,0.0
0.8008,0.7453,6.0714,0.0,0.7988820000000001,0.7446799999999992,6.00711400000001,0.0
4.9154,3.6842000000000006,2.1429,0.0,2.553901266666667,1.182760999999999,0.9285729999999988,0.0
